name,fullName,signature,filename,start_line,end_line,column,cyclomaticComplexity,numberOfLines,parameters
portPERIPHERALS_START_ADDRESS,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portPERIPHERALS_START_ADDRESS:unsigned longint(0),unsigned longint(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,84,84,1,-1,-1,
portMPU_REGION_READ_WRITE,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portMPU_REGION_READ_WRITE:ANY(0),ANY(0),mpu_demo.c,81,81,13,-1,-1,
pvPortMallocStack,/home/zwz/FreeRTOS/FreeRTOS/Source/include/portable.h:pvPortMallocStack:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,202,202,42,-1,-1,
listGET_LIST_ITEM_OWNER,/home/zwz/FreeRTOS/FreeRTOS/Source/include/list.h:listGET_LIST_ITEM_OWNER:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,197,197,75,-1,-1,ANY p1
xQueueReceive,/home/zwz/FreeRTOS/FreeRTOS/Source/include/mpu_wrappers.h:xQueueReceive:ANY(0),ANY(0),fuzz_harness.c,124,124,66,-1,-1,
portMPU_TYPE_REG,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portMPU_TYPE_REG:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,74,74,1,-1,-1,
errQUEUE_FULL,/home/zwz/FreeRTOS/FreeRTOS/Source/include/projdefs.h:errQUEUE_FULL:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,62,62,36,-1,-1,
NUM_SYSTEM_CALLS,/home/zwz/FreeRTOS/FreeRTOS/Source/include/mpu_syscall_numbers.h:NUM_SYSTEM_CALLS:int(0),int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,103,103,36,-1,-1,
tskIDLE_PRIORITY,/home/zwz/FreeRTOS/FreeRTOS/Source/include/task.h:tskIDLE_PRIORITY:ANY(0),ANY(0),mpu_demo.c,199,199,2,-1,-1,
KERNEL_OBJECT_TYPE_INVALID,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:KERNEL_OBJECT_TYPE_INVALID:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,85,85,5,-1,-1,
tmrCOMMAND_STOP,/home/zwz/FreeRTOS/FreeRTOS/Source/include/timers.h:tmrCOMMAND_STOP:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,60,60,11,-1,-1,
configSTACK_DEPTH_TYPE,/home/zwz/FreeRTOS/FreeRTOS/Source/include/portable.h:configSTACK_DEPTH_TYPE:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,97,97,39,-1,-1,
portNVIC_PENDSVSET_BIT,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portNVIC_PENDSVSET_BIT:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,188,188,60,-1,-1,
configTIMER_SERVICE_TASK_NAME,/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c:configTIMER_SERVICE_TASK_NAME:char*(0),char*(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,65,65,9,-1,-1,
portSTART_ADDRESS_MASK,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portSTART_ADDRESS_MASK:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,125,125,1,-1,-1,
configMIN,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOS.h:configMIN:ANY(2),ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,2954,2954,12600,-1,-1,"ANY p1, ANY p2"
sbTYPE_STREAM_BATCHING_BUFFER,/home/zwz/FreeRTOS/FreeRTOS/Source/include/stream_buffer.h:sbTYPE_STREAM_BATCHING_BUFFER:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,70,70,53,-1,-1,
taskSWITCH_DELAYED_LISTS,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:taskSWITCH_DELAYED_LISTS:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,264,276,1,-1,-1,
portMPU_REGION_BASE_ADDRESS_REG,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portMPU_REGION_BASE_ADDRESS_REG:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,75,75,1,-1,-1,
listCURRENT_LIST_LENGTH,/home/zwz/FreeRTOS/FreeRTOS/Source/include/list.h:listCURRENT_LIST_LENGTH:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/event_groups.c,263,263,2,-1,-1,ANY p1
errQUEUE_EMPTY,/home/zwz/FreeRTOS/FreeRTOS/Source/include/projdefs.h:errQUEUE_EMPTY:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,61,61,7,-1,-1,
portNVIC_INT_CTRL_REG,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portNVIC_INT_CTRL_REG:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,187,187,82,-1,-1,
portOFFSET_TO_LR,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portOFFSET_TO_LR:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,119,119,1,-1,-1,
configTIMER_TASK_STACK_DEPTH,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOSConfig.h:configTIMER_TASK_STACK_DEPTH:ANY(0),ANY(0),app_main.c,86,86,44,-1,-1,
errCOULD_NOT_ALLOCATE_REQUIRED_MEMORY,/home/zwz/FreeRTOS/FreeRTOS/Source/include/projdefs.h:errCOULD_NOT_ALLOCATE_REQUIRED_MEMORY:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,65,65,11,-1,-1,
portNUM_CONFIGURABLE_REGIONS,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portNUM_CONFIGURABLE_REGIONS:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,96,96,56,-1,-1,
portINITIAL_EXC_RETURN,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portINITIAL_EXC_RETURN:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,96,96,1,-1,-1,
configMAX_SYSCALL_INTERRUPT_PRIORITY,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOSConfig.h:configMAX_SYSCALL_INTERRUPT_PRIORITY:int(0),int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,114,114,38,-1,-1,
MPU_GetIndexForTaskHandle,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:MPU_GetIndexForTaskHandle:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,216,216,5,-1,-1,ANY p1
portGET_CORE_ID,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOS.h:portGET_CORE_ID:int(0),int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,412,412,83,-1,-1,
tmrCOMMAND_STOP_FROM_ISR,/home/zwz/FreeRTOS/FreeRTOS/Source/include/timers.h:tmrCOMMAND_STOP_FROM_ISR:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,67,67,58,-1,-1,
portFIRST_USER_INTERRUPT_NUMBER,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portFIRST_USER_INTERRUPT_NUMBER:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,106,106,1,-1,-1,
portPRIORITY_GROUP_MASK,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portPRIORITY_GROUP_MASK:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,112,112,1,-1,-1,
portASSERT_IF_INTERRUPT_PRIORITY_INVALID,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portASSERT_IF_INTERRUPT_PRIORITY_INVALID:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,260,260,2,-1,-1,
IS_EXTERNAL_INDEX_VALID,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:IS_EXTERNAL_INDEX_VALID:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,95,97,5,-1,-1,ANY p1
heapALLOCATE_BLOCK,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c:heapALLOCATE_BLOCK:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,83,83,1,-1,-1,ANY p1
taskNOTIFICATION_RECEIVED,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:taskNOTIFICATION_RECEIVED:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,114,114,1,-1,-1,
sbFLAGS_IS_MESSAGE_BUFFER,/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c:sbFLAGS_IS_MESSAGE_BUFFER:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,225,225,5,-1,-1,
tskMPU_READ_PERMISSION,/home/zwz/FreeRTOS/FreeRTOS/Source/include/task.h:tskMPU_READ_PERMISSION:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,74,74,8,-1,-1,
MPU_GetTaskHandleAtIndex,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:MPU_GetTaskHandleAtIndex:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,215,215,5,-1,-1,ANY p1
tmrCOMMAND_RESET_FROM_ISR,/home/zwz/FreeRTOS/FreeRTOS/Source/include/timers.h:tmrCOMMAND_RESET_FROM_ISR:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,66,66,31,-1,-1,
prvRECEIVE_COMPLETED_FROM_ISR,/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c:prvRECEIVE_COMPLETED_FROM_ISR:ANY(2),ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,138,139,9,-1,-1,"ANY p1, ANY p2"
configTIMER_TASK_PRIORITY,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOSConfig.h:configTIMER_TASK_PRIORITY:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,71,71,66,-1,-1,
listGET_HEAD_ENTRY,/home/zwz/FreeRTOS/FreeRTOS/Source/include/list.h:listGET_HEAD_ENTRY:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/event_groups.c,233,233,23,-1,-1,ANY p1
portPSR_STACK_PADDING_MASK,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portPSR_STACK_PADDING_MASK:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,116,116,1,-1,-1,
taskENTER_CRITICAL,/home/zwz/FreeRTOS/FreeRTOS/Source/include/task.h:taskENTER_CRITICAL:ANY(0),ANY(0),main.c,230,230,7611,-1,-1,
vPortFreeStack,/home/zwz/FreeRTOS/FreeRTOS/Source/include/portable.h:vPortFreeStack:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,203,203,88,-1,-1,
pdTRUE,/home/zwz/FreeRTOS/FreeRTOS/Source/include/projdefs.h:pdTRUE:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/event_groups.c,53,53,39,-1,-1,
heapMINIMUM_BLOCK_SIZE,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c:heapMINIMUM_BLOCK_SIZE:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,59,59,1,-1,-1,
portBYTE_ALIGNMENT_MASK,/home/zwz/FreeRTOS/FreeRTOS/Source/include/portable.h:portBYTE_ALIGNMENT_MASK:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,61,61,54,-1,-1,
tskSTACK_FILL_BYTE,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:tskSTACK_FILL_BYTE:unsigned int(0),unsigned int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,120,120,1,-1,-1,
portNVIC_PENDSV_PRI,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portNVIC_PENDSV_PRI:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,91,91,1,-1,-1,
tmrSTATUS_IS_STATICALLY_ALLOCATED,/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c:tmrSTATUS_IS_STATICALLY_ALLOCATED:unsigned int(0),unsigned int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,79,79,5,-1,-1,
portINITIAL_CONTROL_IF_UNPRIVILEGED,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portINITIAL_CONTROL_IF_UNPRIVILEGED:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,97,97,1,-1,-1,
CONVERT_TO_EXTERNAL_INDEX,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:CONVERT_TO_EXTERNAL_INDEX:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,109,109,5,-1,-1,ANY p1
listSET_LIST_ITEM_VALUE,/home/zwz/FreeRTOS/FreeRTOS/Source/include/list.h:listSET_LIST_ITEM_VALUE:ANY(2),ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,206,206,13,-1,-1,"ANY p1, ANY p2"
xTaskCreateRestricted,/home/zwz/FreeRTOS/FreeRTOS/Source/include/mpu_wrappers.h:xTaskCreateRestricted:ANY(0),ANY(0),mpu_demo.c,109,109,7,-1,-1,
MPU_StoreTaskHandleAtIndex,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:MPU_StoreTaskHandleAtIndex:ANY(2),ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,214,214,5,-1,-1,"ANY p1, ANY p2"
portYIELD_WITHIN_API,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portYIELD_WITHIN_API:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,176,185,19,-1,-1,
portMAX_8_BIT_VALUE,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portMAX_8_BIT_VALUE:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,109,109,1,-1,-1,
configQUEUE_REGISTRY_SIZE,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOSConfig.h:configQUEUE_REGISTRY_SIZE:int(0),int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,45,45,32,-1,-1,
portPERIPHERALS_END_ADDRESS,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portPERIPHERALS_END_ADDRESS:unsigned longint(0),unsigned longint(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,85,85,1,-1,-1,
portMPU_REGION_ENABLE,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portMPU_REGION_ENABLE:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,83,83,1,-1,-1,
portPRIVILEGE_BIT,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portPRIVILEGE_BIT:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,79,79,53,-1,-1,
portSETUP_TCB,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOS.h:portSETUP_TCB:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,577,577,23,-1,-1,ANY p1
portTOTAL_NUM_REGIONS_IN_TCB,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portTOTAL_NUM_REGIONS_IN_TCB:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,97,97,14,-1,-1,
taskSCHEDULER_NOT_STARTED,/home/zwz/FreeRTOS/FreeRTOS/Source/include/task.h:taskSCHEDULER_NOT_STARTED:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,280,280,40,-1,-1,
portNVIC_SYSTICK_LOAD_REG,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portNVIC_SYSTICK_LOAD_REG:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,66,66,1,-1,-1,
taskYIELD_ANY_CORE_IF_USING_PREEMPTION,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:taskYIELD_ANY_CORE_IF_USING_PREEMPTION:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,87,97,9,-1,-1,ANY p1
MAX_FUZZ_INPUT_SIZE,fuzz_harness.c:MAX_FUZZ_INPUT_SIZE:int(0),int(0),fuzz_harness.c,143,143,1,-1,-1,
taskSCHEDULER_RUNNING,/home/zwz/FreeRTOS/FreeRTOS/Source/include/task.h:taskSCHEDULER_RUNNING:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,281,281,22,-1,-1,
portBYTE_ALIGNMENT_MASK,/home/zwz/FreeRTOS/FreeRTOS/Source/include/portable.h:portBYTE_ALIGNMENT_MASK:int(0),int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,61,61,54,-1,-1,
configMAX_TASK_NAME_LEN,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOSConfig.h:configMAX_TASK_NAME_LEN:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,62,62,41,-1,-1,
listLIST_ITEM_CONTAINER,/home/zwz/FreeRTOS/FreeRTOS/Source/include/list.h:listLIST_ITEM_CONTAINER:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,422,422,44,-1,-1,ANY p1
listSET_LIST_ITEM_OWNER,/home/zwz/FreeRTOS/FreeRTOS/Source/include/list.h:listSET_LIST_ITEM_OWNER:ANY(2),ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,188,188,7,-1,-1,"ANY p1, ANY p2"
portMPU_CTRL_REG,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portMPU_CTRL_REG:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,77,77,1,-1,-1,
configIDLE_TASK_NAME,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:configIDLE_TASK_NAME:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,156,156,5,-1,-1,
portMPU_REGION_READ_ONLY,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portMPU_REGION_READ_ONLY:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,83,83,31,-1,-1,
configMINIMAL_STACK_SIZE,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOSConfig.h:configMINIMAL_STACK_SIZE:ANY(0),ANY(0),app_main.c,60,60,19,-1,-1,
configTICK_RATE_HZ,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOSConfig.h:configTICK_RATE_HZ:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,59,59,34,-1,-1,
portMPU_REGION_PRIVILEGED_READ_WRITE_UNPRIV_READ_ONLY,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portMPU_REGION_PRIVILEGED_READ_WRITE_UNPRIV_READ_ONLY:ANY(0),ANY(0),mpu_demo.c,85,85,64,-1,-1,
tmrCOMMAND_EXECUTE_CALLBACK,/home/zwz/FreeRTOS/FreeRTOS/Source/include/timers.h:tmrCOMMAND_EXECUTE_CALLBACK:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,56,56,35,-1,-1,
sbTYPE_MESSAGE_BUFFER,/home/zwz/FreeRTOS/FreeRTOS/Source/include/stream_buffer.h:sbTYPE_MESSAGE_BUFFER:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,69,69,79,-1,-1,
xQueueSend,/home/zwz/FreeRTOS/FreeRTOS/Source/include/queue.h:xQueueSend:ANY(3),ANY(3),fuzz_harness.c,513,514,10335,-1,-1,"ANY p1, ANY p2, ANY p3"
portCLEAN_UP_TCB,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOS.h:portCLEAN_UP_TCB:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,569,569,8,-1,-1,ANY p1
portMPU_ENABLE,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portMPU_ENABLE:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,79,79,1,-1,-1,
queueOVERWRITE,/home/zwz/FreeRTOS/FreeRTOS/Source/include/queue.h:queueOVERWRITE:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,70,70,5,-1,-1,
prvIncrementQueueTxLock,/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c:prvIncrementQueueTxLock:ANY(2),ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,277,285,1,-1,-1,"ANY p1, ANY p2"
portSTACK_GROWTH,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portSTACK_GROWTH:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,161,161,64,-1,-1,
queueSEMAPHORE_QUEUE_ITEM_LENGTH,/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c:queueSEMAPHORE_QUEUE_ITEM_LENGTH:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,82,82,1,-1,-1,
taskSELECT_HIGHEST_PRIORITY_TASK,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:taskSELECT_HIGHEST_PRIORITY_TASK:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,194,209,9,-1,-1,
tmrMAX_TIME_BEFORE_OVERFLOW,/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c:tmrMAX_TIME_BEFORE_OVERFLOW:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,60,60,5,-1,-1,
portNVIC_SHPR2_REG,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portNVIC_SHPR2_REG:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,69,69,1,-1,-1,
portSVC_YIELD,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portSVC_YIELD:int(0),int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,169,169,21,-1,-1,
UART0_ADDR,syscall.c:UART0_ADDR:UART_t*(0),UART_t*(0),syscall.c,41,41,1,-1,-1,
portMAX_PRIGROUP_BITS,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portMAX_PRIGROUP_BITS:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,111,111,1,-1,-1,
UART_CTRL_TX_EN,syscall.c:UART_CTRL_TX_EN:ANY(0),ANY(0),syscall.c,45,45,1,-1,-1,
listGET_END_MARKER,/home/zwz/FreeRTOS/FreeRTOS/Source/include/list.h:listGET_END_MARKER:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/event_groups.c,249,249,2,-1,-1,ANY p1
taskTASK_IS_RUNNING,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:taskTASK_IS_RUNNING:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,325,325,5,-1,-1,ANY p1
portMPU_REGION_VALID,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portMPU_REGION_VALID:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,82,82,1,-1,-1,
xTaskNotifyStateClearIndexed,/home/zwz/FreeRTOS/FreeRTOS/Source/include/task.h:xTaskNotifyStateClearIndexed:ANY(2),ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,3262,3263,66866,-1,-1,"ANY p1, ANY p2"
